Feature00,Feature01,Feature02,Feature03,Feature04,Feature05,Feature06,Feature07,Feature08,Feature09,Feature10,Feature11,Feature12,Feature13,Feature14,Feature15,Feature16,Feature17,Feature18,Feature19,Feature20,Feature21,Feature22,Feature23,Feature24,Feature25,Label
68.64626312,8.140345169,,,ten,,,,,,,,,,,,,,,,,,,,,,0
68.10287476,11.3099894,,,ten,,,,,,,,,,,,,,,,,,,,,,0
67.78364563,8.723493282,,,ten,,,,,,,,,,,,,,,,,,,,,,0
67.59564209,7.858538473,,,ten,,,,,,,,,,,,,,,,,,,,,,0
67.50550842,8.749999857,,,ten,,,,,,,,,,,,,,,,,,,,,,0
67.44263458,8.055245707,,,ten,,,,,,,,,,,,,,,,,,,,,,0
67.42786408,8.724888867,,,ten,,,,,,,,,,,,,,,,,,,,,,0
67.40995026,8.595145429,,,ten,,,,,,,,,,,,,,,,,,,,,,0
67.40525818,8.092912625,,,ten,,,,,,,,,,,,,,,,,,,,,,0
66.82733154,8.766740806,,,ten,,,,,,,,,,,,,,,,,,,,,,0
66.46535492,8.018973506,,,ten,,,,,,,,,,,,,,,,,,,,,,0
66.32324982,9.024832964,,,ten,,,,,,,,,,,,,,,,,,,,,,0
66.06745148,8.309151978,,,ten,,,,,,,,,,,,,,,,,,,,,,0
66.04627991,8.228235801,,,ten,,,,,,,,,,,,,,,,,,,,,,0
65.9511795,8.108258856,,,ten,,,,,,,,,,,,,,,,,,,,,,0
65.88464356,8.21568074,,,ten,,,,,,,,,,,,,,,,,,,,,,0
65.83032227,8.487723545,,,ten,,,,,,,,,,,,,,,,,,,,,,0
65.41565704,7.878069724,,,ten,,,,,,,,,,,,,,,,,,,,,,0
65.41209412,8.045480081,,,ten,,,,,,,,,,,,,,,,,,,,,,0
65.39147186,8.356584522,,,ten,,,,,,,,,,,,,,,,,,,,,,0
65.37984467,7.943637935,,,ten,,,,,,,,,,,,,,,,,,,,,,0
65.04263306,8.299386352,,,ten,,,,,,,,,,,,,,,,,,,,,,0
64.68606567,8.204520396,,,ten,,,,,,,,,,,,,,,,,,,,,,0
64.54318237,8.457031082,,,ten,,,,,,,,,,,,,,,,,,,,,,0
64.38039398,8.081751414,,,ten,,,,,,,,,,,,,,,,,,,,,,0
64.36581421,8.772321411,,,ten,,,,,,,,,,,,,,,,,,,,,,0
64.18505096,8.164062308,,,ten,,,,,,,,,,,,,,,,,,,,,,0
63.97831726,8.253348525,,,ten,,,,,,,,,,,,,,,,,,,,,,0
63.93845749,8.162667591,,,ten,,,,,,,,,,,,,,,,,,,,,,0
63.87652969,8.413782691,,,ten,,,,,,,,,,,,,,,,,,,,,,0
63.58845902,7.894809806,,,ten,,,,,,,,,,,,,,,,,,,,,,0
63.46250153,8.604911055,,,ten,,,,,,,,,,,,,,,,,,,,,,0
63.37288666,8.300781069,,,ten,,,,,,,,,,,,,,,,,,,,,,0
63.25022888,8.102678251,,,ten,,,,,,,,,,,,,,,,,,,,,,0
63.23493195,8.408202953,,,ten,,,,,,,,,,,,,,,,,,,,,,0
62.97660446,8.184989145,,,ten,,,,,,,,,,,,,,,,,,,,,,0
62.90232849,8.088727604,,,ten,,,,,,,,,,,,,,,,,,,,,,0
62.82938385,8.995536087,,,ten,,,,,,,,,,,,,,,,,,,,,,0
62.70233536,8.147321359,,,ten,,,,,,,,,,,,,,,,,,,,,,0
62.68054581,8.231026971,,,ten,,,,,,,,,,,,,,,,,,,,,,0
62.46527481,8.15987642,,,ten,,,,,,,,,,,,,,,,,,,,,,0
62.40167236,7.843192242,,,ten,,,,,,,,,,,,,,,,,,,,,,0
62.10705566,8.235211992,,,ten,,,,,,,,,,,,,,,,,,,,,,0
62.00409317,8.304966957,,,ten,,,,,,,,,,,,,,,,,,,,,,0
61.67043304,8.790457945,,,ten,,,,,,,,,,,,,,,,,,,,,,0
61.64015579,8.071985788,,,ten,,,,,,,,,,,,,,,,,,,,,,0
61.626194,8.498883888,,,ten,,,,,,,,,,,,,,,,,,,,,,0
61.60439682,8.045480081,,,ten,,,,,,,,,,,,,,,,,,,,,,0
61.57242966,8.797433268,,,ten,,,,,,,,,,,,,,,,,,,,,,0
61.48365021,8.271484192,,,ten,,,,,,,,,,,,,,,,,,,,,,0
60.81181335,8.092912625,,,ten,,,,,,,,,,,,,,,,,,,,,,0
60.77668381,8.116629764,,,ten,,,,,,,,,,,,,,,,,,,,,,0
60.69345474,8.720702979,,,ten,,,,,,,,,,,,,,,,,,,,,,0
60.57174301,8.011998183,,,ten,,,,,,,,,,,,,,,,,,,,,,0
60.54713821,8.090123189,,,ten,,,,,,,,,,,,,,,,,,,,,,0
60.5120163,8.172433216,,,ten,,,,,,,,,,,,,,,,,,,,,,0
60.32361984,8.542131412,,,ten,,,,,,,,,,,,,,,,,,,,,,0
60.26660919,8.583984218,,,ten,,,,,,,,,,,,,,,,,,,,,,0
59.92050934,8.286829556,,,ten,,,,,,,,,,,,,,,,,,,,,,0
59.86978531,8.769531108,,,ten,,,,,,,,,,,,,,,,,,,,,,0
59.79866791,8.722098564,,,ten,,,,,,,,,,,,,,,,,,,,,,0
59.77788162,8.479352637,,,ten,,,,,,,,,,,,,,,,,,,,,,0
59.5208168,8.431920093,,,ten,,,,,,,,,,,,,,,,,,,,,,0
59.48792267,8.200334509,,,ten,,,,,,,,,,,,,,,,,,,,,,0
59.40366745,8.353795086,,,ten,,,,,,,,,,,,,,,,,,,,,,0
59.32774735,8.826730145,,,ten,,,,,,,,,,,,,,,,,,,,,,0
59.29498291,8.63560265,,,ten,,,,,,,,,,,,,,,,,,,,,,0
59.1109848,8.231026971,,,ten,,,,,,,,,,,,,,,,,,,,,,0
58.97778702,8.060826312,,,ten,,,,,,,,,,,,,,,,,,,,,,0
58.77062225,8.483537657,,,ten,,,,,,,,,,,,,,,,,,,,,,0
58.75614548,7.985491608,,,ten,,,,,,,,,,,,,,,,,,,,,,0
58.74265289,8.557477643,,,ten,,,,,,,,,,,,,,,,,,,,,,0
58.39209366,8.04129506,,,ten,,,,,,,,,,,,,,,,,,,,,,0
58.35677338,7.979911003,,,ten,,,,,,,,,,,,,,,,,,,,,,0
58.29114151,8.123605087,,,ten,,,,,,,,,,,,,,,,,,,,,,0
58.00361252,8.03013385,,,ten,,,,,,,,,,,,,,,,,,,,,,0
57.98291016,8.526786048,,,ten,,,,,,,,,,,,,,,,,,,,,,0
57.84852982,8.178013822,,,ten,,,,,,,,,,,,,,,,,,,,,,0
57.38016129,8.246373202,,,ten,,,,,,,,,,,,,,,,,,,,,,0
57.37857819,8.104073836,,,ten,,,,,,,,,,,,,,,,,,,,,,0
57.27254868,8.157086985,,,ten,,,,,,,,,,,,,,,,,,,,,,0
57.11927795,8.228235801,,,ten,,,,,,,,,,,,,,,,,,,,,,0
57.08672333,8.102678251,,,ten,,,,,,,,,,,,,,,,,,,,,,0
57.04867554,8.113839461,,,ten,,,,,,,,,,,,,,,,,,,,,,0
56.53337097,8.130579543,,,ten,,,,,,,,,,,,,,,,,,,,,,0
56.5098381,7.988281044,,,ten,,,,,,,,,,,,,,,,,,,,,,0
56.25011444,8.214286022,,,ten,,,,,,,,,,,,,,,,,,,,,,0
56.20782852,8.450055759,,,ten,,,,,,,,,,,,,,,,,,,,,,0
56.13175583,8.357980107,,,ten,,,,,,,,,,,,,,,,,,,,,,0
55.66682434,8.303571372,,,ten,,,,,,,,,,,,,,,,,,,,,,0
55.40035629,8.145926642,,,ten,,,,,,,,,,,,,,,,,,,,,,0
55.27347565,7.875278554,,,ten,,,,,,,,,,,,,,,,,,,,,,0
54.44528961,8.143136339,,,ten,,,,,,,,,,,,,,,,,,,,,,0
54.29641724,9.016462056,,,ten,,,,,,,,,,,,,,,,,,,,,,0
54.26101685,8.260323849,,,ten,,,,,,,,,,,,,,,,,,,,,,0
54.22655106,8.233817274,,,ten,,,,,,,,,,,,,,,,,,,,,,0
53.73643112,8.948102676,,,ten,,,,,,,,,,,,,,,,,,,,,,0
53.71302795,8.705357615,,,ten,,,,,,,,,,,,,,,,,,,,,,0
53.68708801,8.324498209,,,ten,,,,,,,,,,,,,,,,,,,,,,0
53.40141296,8.377511358,,,ten,,,,,,,,,,,,,,,,,,,,,,0
53.21996689,8.664899527,,,ten,,,,,,,,,,,,,,,,,,,,,,0
53.13590622,8.180803257,,,ten,,,,,,,,,,,,,,,,,,,,,,0
52.4210701,8.889508921,,,ten,,,,,,,,,,,,,,,,,,,,,,0
52.37230301,8.409598538,,,ten,,,,,,,,,,,,,,,,,,,,,,0
52.35997009,8.625837024,,,ten,,,,,,,,,,,,,,,,,,,,,,0
51.67121506,8.166852611,,,ten,,,,,,,,,,,,,,,,,,,,,,0
51.64803696,8.645368275,,,ten,,,,,,,,,,,,,,,,,,,,,,0
51.5625,8.874162689,,,ten,,,,,,,,,,,,,,,,,,,,,,0
50.94742966,8.843470227,,,ten,,,,,,,,,,,,,,,,,,,,,,0
50.81316757,8.483537657,,,ten,,,,,,,,,,,,,,,,,,,,,,0
50.57551956,8.500279473,,,ten,,,,,,,,,,,,,,,,,,,,,,0
50.25555801,8.402623215,,,ten,,,,,,,,,,,,,,,,,,,,,,0
49.87827301,8.777902016,,,ten,,,,,,,,,,,,,,,,,,,,,,0
49.85816956,8.077567261,,,ten,,,,,,,,,,,,,,,,,,,,,,0
49.42610169,8.207310699,,,ten,,,,,,,,,,,,,,,,,,,,,,0
48.72760773,8.197545073,,,ten,,,,,,,,,,,,,,,,,,,,,,0
48.66225052,8.083146999,,,ten,,,,,,,,,,,,,,,,,,,,,,0
48.65087128,8.300781069,,,ten,,,,,,,,,,,,,,,,,,,,,,0
48.43310547,8.307756393,,,ten,,,,,,,,,,,,,,,,,,,,,,0
48.37268829,8.239397012,,,ten,,,,,,,,,,,,,,,,,,,,,,0
48.36368942,8.076171676,,,ten,,,,,,,,,,,,,,,,,,,,,,0
47.05128479,8.724888867,,,ten,,,,,,,,,,,,,,,,,,,,,,0
46.7742157,8.144531057,,,ten,,,,,,,,,,,,,,,,,,,,,,0
46.73893738,8.357980107,,,ten,,,,,,,,,,,,,,,,,,,,,,0
46.57710266,8.501673324,,,ten,,,,,,,,,,,,,,,,,,,,,,0
46.23329544,8.826730145,,,ten,,,,,,,,,,,,,,,,,,,,,,0
46.22160721,8.659318922,,,ten,,,,,,,,,,,,,,,,,,,,,,0
46.17723846,8.197545073,,,ten,,,,,,,,,,,,,,,,,,,,,,0
46.07427979,8.189173298,,,ten,,,,,,,,,,,,,,,,,,,,,,0
46.0603714,8.390067287,,,ten,,,,,,,,,,,,,,,,,,,,,,0
45.82096863,8.650948881,,,ten,,,,,,,,,,,,,,,,,,,,,,0
44.60636139,8.869977669,,,ten,,,,,,,,,,,,,,,,,,,,,,0
44.06080627,8.134765431,,,ten,,,,,,,,,,,,,,,,,,,,,,0
43.79113388,8.872767104,,,ten,,,,,,,,,,,,,,,,,,,,,,0
43.34893417,8.469587011,,,ten,,,,,,,,,,,,,,,,,,,,,,0
42.97831345,8.493303283,,,ten,,,,,,,,,,,,,,,,,,,,,,0
42.82104492,8.581193915,,,ten,,,,,,,,,,,,,,,,,,,,,,0
42.43569565,8.164062308,,,ten,,,,,,,,,,,,,,,,,,,,,,0
42.30062485,8.459821385,,,ten,,,,,,,,,,,,,,,,,,,,,,0
41.82348633,8.596540146,,,ten,,,,,,,,,,,,,,,,,,,,,,0
41.8228569,8.528180766,,,ten,,,,,,,,,,,,,,,,,,,,,,0
41.60179138,8.381696379,,,ten,,,,,,,,,,,,,,,,,,,,,,0
41.43851471,8.677454588,,,ten,,,,,,,,,,,,,,,,,,,,,,0
40.9871788,8.473772031,,,ten,,,,,,,,,,,,,,,,,,,,,,0
40.94791412,8.660714507,,,ten,,,,,,,,,,,,,,,,,,,,,,0
40.57121277,8.34402946,,,ten,,,,,,,,,,,,,,,,,,,,,,0
40.19868469,8.556082926,,,ten,,,,,,,,,,,,,,,,,,,,,,0
40.11489487,8.664899527,,,ten,,,,,,,,,,,,,,,,,,,,,,0
39.67848206,8.284040121,,,ten,,,,,,,,,,,,,,,,,,,,,,0
39.3722496,8.51423012,,,ten,,,,,,,,,,,,,,,,,,,,,,0
39.01495743,8.388671702,,,ten,,,,,,,,,,,,,,,,,,,,,,0
38.11249161,8.464006406,,,ten,,,,,,,,,,,,,,,,,,,,,,0
37.69128418,8.31194228,,,ten,,,,,,,,,,,,,,,,,,,,,,0
37.37127686,8.886718618,,,ten,,,,,,,,,,,,,,,,,,,,,,0
37.29887772,8.837890489,,,ten,,,,,,,,,,,,,,,,,,,,,,0
37.09529877,8.628626459,,,ten,,,,,,,,,,,,,,,,,,,,,,0
36.64440155,8.550501453,,,ten,,,,,,,,,,,,,,,,,,,,,,0
35.00082398,8.508649514,,,ten,,,,,,,,,,,,,,,,,,,,,,0
33.81708145,8.469587011,,,ten,,,,,,,,,,,,,,,,,,,,,,0
33.48158264,8.63560265,,,ten,,,,,,,,,,,,,,,,,,,,,,0
,,,,ten,,,,,,,,,,,,,,,,,,,,,,0
,,,,ten,,,,,,,,,,,,,,,,,,,,,,0
,,,,ten,,,,,,,,,,,,,,,,,,,,,,0
,,,,ten,,,,,,,,,,,,,,,,,,,,,,0
,,,,ten,,,,,,,,,,,,,,,,,,,,,,0
,,,,ten,,,,,,,,,,,,,,,,,,,,,,0
,,,,ten,,,,,,,,,,,,,,,,,,,,,,0
,,,,ten,,,,,,,,,,,,,,,,,,,,,,0
,,,,ten,,,,,,,,,,,,,,,,,,,,,,0
,,,,ten,,,,,,,,,,,,,,,,,,,,,,0
,,,,ten,,,,,,,,,,,,,,,,,,,,,,0
,,,,ten,,,,,,,,,,,,,,,,,,,,,,0
,,,,ten,,,,,,,,,,,,,,,,,,,,,,0
,,,,ten,,,,,,,,,,,,,,,,,,,,,,0
,,,,ten,,,,,,,,,,,,,,,,,,,,,,0
,,,,ten,,,,,,,,,,,,,,,,,,,,,,0
,,,,ten,,,,,,,,,,,,,,,,,,,,,,0
,,,,ten,,,,,,,,,,,,,,,,,,,,,,0
,,,,ten,,,,,,,,,,,,,,,,,,,,,,0
,,,,ten,,,,,,,,,,,,,,,,,,,,,,0
,,,,ten,,,,,,,,,,,,,,,,,,,,,,0
,,,,ten,,,,,,,,,,,,,,,,,,,,,,0
,,,,ten,,,,,,,,,,,,,,,,,,,,,,0
,,,,ten,,,,,,,,,,,,,,,,,,,,,,0
,,,,ten,,,,,,,,,,,,,,,,,,,,,,0
,,,,ten,,,,,,,,,,,,,,,,,,,,,,0
,,,,ten,,,,,,,,,,,,,,,,,,,,,,0
,,,,ten,,,,,,,,,,,,,,,,,,,,,,0
,,,,ten,,,,,,,,,,,,,,,,,,,,,,0
,,,,ten,,,,,,,,,,,,,,,,,,,,,,0
,,,,ten,,,,,,,,,,,,,,,,,,,,,,0
,,,,ten,,,,,,,,,,,,,,,,,,,,,,0
,,,,ten,,,,,,,,,,,,,,,,,,,,,,0
,,,,ten,,,,,,,,,,,,,,,,,,,,,,0
,,,,ten,,,,,,,,,,,,,,,,,,,,,,0
,,,,ten,,,,,,,,,,,,,,,,,,,,,,0
,,,,ten,,,,,,,,,,,,,,,,,,,,,,0
,,,,ten,,,,,,,,,,,,,,,,,,,,,,0
,,,,ten,,,,,,,,,,,,,,,,,,,,,,0
,,,,ten,,,,,,,,,,,,,,,,,,,,,,0
,,,,ten,,,,,,,,,,,,,,,,,,,,,,0
,,,,ten,,,,,,,,,,,,,,,,,,,,,,0
,,,,ten,,,,,,,,,,,,,,,,,,,,,,0
,,,,ten,,,,,,,,,,,,,,,,,,,,,,0
,,,,ten,,,,,,,,,,,,,,,,,,,,,,0
,,,,ten,,,,,,,,,,,,,,,,,,,,,,0
,,,,ten,,,,,,,,,,,,,,,,,,,,,,0
,,,,ten,,,,,,,,,,,,,,,,,,,,,,0
,,,,ten,,,,,,,,,,,,,,,,,,,,,,0
,,,,ten,,,,,,,,,,,,,,,,,,,,,,0
,,,,ten,,,,,,,,,,,,,,,,,,,,,,0
,,,,ten,,,,,,,,,,,,,,,,,,,,,,0
,,,,ten,,,,,,,,,,,,,,,,,,,,,,0
,,,,ten,,,,,,,,,,,,,,,,,,,,,,0
,,,,ten,,,,,,,,,,,,,,,,,,,,,,0
,,,,ten,,,,,,,,,,,,,,,,,,,,,,0
,,,,ten,,,,,,,,,,,,,,,,,,,,,,0
,,,,ten,,,,,,,,,,,,,,,,,,,,,,0
,,,,ten,,,,,,,,,,,,,,,,,,,,,,0
,,,,ten,,,,,,,,,,,,,,,,,,,,,,0
,,,,ten,,,,,,,,,,,,,,,,,,,,,,0
,,,,ten,,,,,,,,,,,,,,,,,,,,,,0
,,,,ten,,,,,,,,,,,,,,,,,,,,,,0
,,,,ten,,,,,,,,,,,,,,,,,,,,,,0
,,,,ten,,,,,,,,,,,,,,,,,,,,,,0
,,,,ten,,,,,,,,,,,,,,,,,,,,,,0
,,,,ten,,,,,,,,,,,,,,,,,,,,,,0
,,,,ten,,,,,,,,,,,,,,,,,,,,,,0
,,,,ten,,,,,,,,,,,,,,,,,,,,,,0
,,,,ten,,,,,,,,,,,,,,,,,,,,,,0
,,,,ten,,,,,,,,,,,,,,,,,,,,,,0
,,,,ten,,,,,,,,,,,,,,,,,,,,,,0
,,,,ten,,,,,,,,,,,,,,,,,,,,,,0
,,,,ten,,,,,,,,,,,,,,,,,,,,,,0
,,,,ten,,,,,,,,,,,,,,,,,,,,,,0
,,,,ten,,,,,,,,,,,,,,,,,,,,,,0
,,,,ten,,,,,,,,,,,,,,,,,,,,,,0
,,,,ten,,,,,,,,,,,,,,,,,,,,,,0
,,,,ten,,,,,,,,,,,,,,,,,,,,,,0
,,,,ten,,,,,,,,,,,,,,,,,,,,,,0
,,,,ten,,,,,,,,,,,,,,,,,,,,,,0
,,,,ten,,,,,,,,,,,,,,,,,,,,,,0
,,,,ten,,,,,,,,,,,,,,,,,,,,,,0
,,,,ten,,,,,,,,,,,,,,,,,,,,,,0
,,,,ten,,,,,,,,,,,,,,,,,,,,,,0
,,,,ten,,,,,,,,,,,,,,,,,,,,,,0
,,,,ten,,,,,,,,,,,,,,,,,,,,,,0
,,,,ten,,,,,,,,,,,,,,,,,,,,,,0
,,,,ten,,,,,,,,,,,,,,,,,,,,,,0
,,,,ten,,,,,,,,,,,,,,,,,,,,,,0
,,,,ten,,,,,,,,,,,,,,,,,,,,,,0
,,,,ten,,,,,,,,,,,,,,,,,,,,,,0
,,,,ten,,,,,,,,,,,,,,,,,,,,,,0
,,,,ten,,,,,,,,,,,,,,,,,,,,,,0
,,,,ten,,,,,,,,,,,,,,,,,,,,,,0
,,,,ten,,,,,,,,,,,,,,,,,,,,,,0
,,,,ten,,,,,,,,,,,,,,,,,,,,,,0
,,,,ten,,,,,,,,,,,,,,,,,,,,,,0
,,,,ten,,,,,,,,,,,,,,,,,,,,,,0
,,,,ten,,,,,,,,,,,,,,,,,,,,,,0
,,,,ten,,,,,,,,,,,,,,,,,,,,,,0
,,,,ten,,,,,,,,,,,,,,,,,,,,,,0
,,,,ten,,,,,,,,,,,,,,,,,,,,,,0
,,,,ten,,,,,,,,,,,,,,,,,,,,,,0
,,,,ten,,,,,,,,,,,,,,,,,,,,,,0
,,,,ten,,,,,,,,,,,,,,,,,,,,,,0
,,,,ten,,,,,,,,,,,,,,,,,,,,,,0
,,,,ten,,,,,,,,,,,,,,,,,,,,,,0
,,,,ten,,,,,,,,,,,,,,,,,,,,,,0
,,,,ten,,,,,,,,,,,,,,,,,,,,,,0
,,,,ten,,,,,,,,,,,,,,,,,,,,,,0
,,,,ten,,,,,,,,,,,,,,,,,,,,,,0
,,,,ten,,,,,,,,,,,,,,,,,,,,,,0
,,,,ten,,,,,,,,,,,,,,,,,,,,,,0
,,,,ten,,,,,,,,,,,,,,,,,,,,,,0
,,,,ten,,,,,,,,,,,,,,,,,,,,,,0
,,,,ten,,,,,,,,,,,,,,,,,,,,,,0
,,,,ten,,,,,,,,,,,,,,,,,,,,,,0
,,,,ten,,,,,,,,,,,,,,,,,,,,,,0
,,,,ten,,,,,,,,,,,,,,,,,,,,,,0
,,,,ten,,,,,,,,,,,,,,,,,,,,,,0
,,,,ten,,,,,,,,,,,,,,,,,,,,,,0
,,,,ten,,,,,,,,,,,,,,,,,,,,,,0
,,,,ten,,,,,,,,,,,,,,,,,,,,,,0
,,,,ten,,,,,,,,,,,,,,,,,,,,,,0
,,,,ten,,,,,,,,,,,,,,,,,,,,,,0
,,,,ten,,,,,,,,,,,,,,,,,,,,,,0
,,,,ten,,,,,,,,,,,,,,,,,,,,,,0
,,,,ten,,,,,,,,,,,,,,,,,,,,,,0
,,,,ten,,,,,,,,,,,,,,,,,,,,,,0
,,,,ten,,,,,,,,,,,,,,,,,,,,,,0
,,,,ten,,,,,,,,,,,,,,,,,,,,,,0
,,,,ten,,,,,,,,,,,,,,,,,,,,,,0
,,,,ten,,,,,,,,,,,,,,,,,,,,,,0
,,,,ten,,,,,,,,,,,,,,,,,,,,,,0
,,,,ten,,,,,,,,,,,,,,,,,,,,,,0
,,,,ten,,,,,,,,,,,,,,,,,,,,,,0
,,,,ten,,,,,,,,,,,,,,,,,,,,,,0
,,,,ten,,,,,,,,,,,,,,,,,,,,,,0
,,,,ten,,,,,,,,,,,,,,,,,,,,,,0
54.57746887,8.161272005,112.8149185,8.595145429,ten,,,,,,,,,,,,,,,,,,,,,,1
49.84501267,8.184989145,95.41207123,8.646763861,ten,,,,,,,,,,,,,,,,,,,,,,1
47.52572632,8.15987642,99.02043915,8.680245758,ten,,,,,,,,,,,,,,,,,,,,,,1
49.61193466,8.286829556,94.55303192,8.688615799,ten,,,,,,,,,,,,,,,,,,,,,,1
58.26523209,8.168248196,124.7507782,8.698381425,ten,,,,,,,,,,,,,,,,,,,,,,1
41.42058945,8.327287644,78.03959656,8.698381425,ten,,,,,,,,,,,,,,,,,,,,,,1
39.00095749,8.320312321,74.60593414,8.712332938,ten,,,,,,,,,,,,,,,,,,,,,,1
43.20629883,8.33705327,90.55479431,8.791852663,ten,,,,,,,,,,,,,,,,,,,,,,1
53.67284012,8.362165127,103.2911606,8.796037683,ten,,,,,781.333374,1897.22229,1310.27771,,,0.059300002,,,,289.1111145,36.21389008,547.444458,,,,,,1
49.36320496,8.383091964,96.88635254,8.800223571,ten,,,,,,,,,,,,,,,,,,,,,,1
45.73384476,8.419364164,87.37650299,8.822545125,ten,,,,,,,,,,,,,,,,,,,,,,1
45.6735611,8.36914045,94.9184494,8.835100186,ten,,,,,,,,,,,,,,,,,,,,,,1
54.96857452,8.378906076,114.3604355,8.844865812,ten,,,,,,,,,,,,,,,,,,,,,,1
54.10004425,8.497489171,105.8551712,8.920201383,ten,,,,,,,,,,,,,,,,,,,,,,1
45.46652222,8.455636365,95.35064697,8.932756444,ten,,,,,,,,,,,,,,,,,,,,,,1
33.89544678,8.507254797,71.01976776,9.001115825,ten,,,,,,,,,,,,,,,,,,,,,,1
53.16309738,8.643973558,109.2069092,9.109933294,ten,,,,,,,,,,,,,,,,,,,,,,1
35.48129273,8.766740806,63.52910614,9.154576403,ten,,,,,,,,,,,,,,,,,,,,,,1
45.87976837,8.807198894,85.0814209,9.215959593,ten,,,,,,,,,,,,,,,,,,,,,,1
30.95281982,8.805803309,58.43881989,9.22014548,ten,,,,,761.458313,1505.555542,1287.5,,,0.082699999,,,,266.569458,22.04444504,520.25,,,,,,1
35.76020813,8.768136391,69.37430573,9.222935783,ten,,,,,,,,,,,,,,,,,,,,,,1
59.17652893,8.200334509,,,ten,,,,,,,,,,,,,,,,,,,,,,1
49.66014099,8.540735827,,,ten,,,,,,,,,,,,,,,,,,,,,,1
41.52352142,8.384485814,,,ten,,,,,,,,,,,,,,,,,,,,,,1
35.08400726,8.588170106,,,ten,,,,,,,,,,,,,,,,,,,,,,1
77.6516037,7.686942229,,,eleven,7.375791073,149.8000056,0.193562269,0.293614984,711.027771,1160.833252,1243.055542,37.40857169,3.070177317,0.107100003,166.6500029,0.252874315,0.325480789,325.2916565,202.8610992,600,28.31779979,3.275507927,,87.38500037,49.9050002,0
,,,,eleven,,273.7999894,0.191877529,0.292915285,695.333313,1351.111084,1236.666626,35.80352664,3.033468723,0.0933,212.7500047,0.252438217,0.324764013,353.5,511.0555725,641.666626,27.53254399,3.251284599,,98.9149994,57.53000005,0
56.33402634,8.018973506,,,eleven,7.99760294,98.26500173,0.190760404,0.297266215,694.083313,1415.27771,1225.833252,39.24677894,3.018985033,0.099299997,184.250006,0.258154452,0.328549832,315.9861145,104.8333359,593.888855,29.60545197,3.219307423,,89.74500088,50.80499977,0
30.21759415,8.550501453,,,eleven,8.790578842,55.66999971,0.190713331,0.297009885,664.305542,514.166687,1176.111084,40.99823535,3.005152702,0.1228,175.299996,0.260686934,0.328254253,322.2083435,115.277771,599.166626,31.00823052,3.206308842,,92.37499762,47.42500096,0
23.07419014,9.100167668,,,eleven,9.494444847,41.97499948,0.190666214,0.29653281,614.777771,267.25,1116.666626,42.37553105,2.990171433,0.149100006,182.549993,0.265796214,0.327611923,276.069458,34.01666641,524.75,32.63878077,3.189566135,,97.32000035,40.57999831,0
56.74020767,7.972934812,,,eleven,7.996872902,93.88999752,0.190564126,0.295523882,707.25,1716.666748,1237.5,38.56464103,3.030813456,0.097400002,179.1499963,0.256379277,0.326950371,327.319458,171.8889008,605.833374,28.735267,3.230051041,,96.2799968,42.78000051,0
,,,,eleven,6.991341591,236.0000071,0.190134987,0.287644327,671.208374,780,1198.333252,36.08579561,3.107606649,0.079300001,171.2999947,0.254822671,0.323191881,346.6805725,539.861084,630.555542,27.90228091,3.308308125,,88.05499965,48.79499829,0
22.33493614,9.125279525,47.42666245,9.560546799,eleven,9.535058022,42.71999933,0.189535976,0.296481401,595.847229,194.6111145,1093.333374,41.10340774,2.99772501,0.184799999,147.2500007,0.263350964,0.326710016,247.8194428,22.36111069,484.5,30.48510291,3.197609663,,87.72000001,42.19499897,1
22.45514298,8.929967009,47.57373428,9.443359289,eleven,9.459945679,39.19500159,0.188988835,0.295264334,587.888916,278.444458,1082.22229,42.22058877,2.994701862,0.177900001,156.1499958,0.262911648,0.326337487,280.791687,30.50833321,538.694458,32.9429172,3.195986033,,99.3499998,39.93499922,1
27.04571724,8.766740806,,,eleven,9.114983559,49.18500054,0.188981563,0.296983421,609.763916,290.9721985,1115.833374,42.00673848,2.997384071,0.111000001,166.400001,0.263056248,0.328544289,299.347229,52.63333511,561.666687,32.74436295,3.198633909,,84.9700009,41.12500028,0
26.17297173,8.811383914,,,eleven,9.076652527,47.23999882,0.188862816,0.2968207,612.25,263.1666565,1121.388794,42.51119122,3.00071168,0.137199998,167.2000071,0.261786282,0.328875244,279.097229,42.66388702,531.861145,32.52368793,3.198933363,,92.18500054,43.92499977,0
,,,,eleven,,286.4499984,0.188795835,0.293268442,672.597229,797.5,1213.888916,35.58857739,3.030361176,0.117799997,182.799995,0.25157705,0.326261133,357.430542,686.388916,651.944458,27.17473172,3.246786594,,100.0499979,53.08500113,0
23.02449417,9.153180818,,,eleven,9.70316124,37.17000072,0.188726708,0.295162588,595.194458,161.527771,1087.777832,40.76104611,2.992562294,0.144800007,158.5999999,0.264089912,0.325550526,248.9583283,32.26666641,483.8888855,30.65138869,3.195991278,,86.31499804,40.4450002,0
38.67583084,8.33286825,,,eleven,8.622493744,61.07999798,0.188364476,0.295059621,654.986145,589.722229,1171.111084,41.26424715,3.032123804,0.144600004,187.4000009,0.254374832,0.325719655,296.625,60.38888931,558.611084,31.90923482,3.231261253,,99.85500219,41.53500049,0
